paragraph,image,is_code,category,section,title,url,video_urls
A partir de ese momento la sesión actual se guardará también en el USB en un archivo CSV.,,False,TS2,Guardado y exportación de lecturas,Backup de lecturas en USB de una carrera en curso,https://wiki.timingsense.com/hc/es/articles/10361355781533-Backup-de-lecturas-en-USB-de-una-carrera-en-curso,['https://www.youtube-nocookie.com/embed/3iZov3UDXt4']
💡Todas las lecturas del equipo se quedan guardadas en la memoria CPU del equipo y en una memoria extraíble interna.,,False,TS2,Guardado y exportación de lecturas,Exportación de lecturas almacenadas,https://wiki.timingsense.com/hc/es/articles/10361408685725-Exportaci%C3%B3n-de-lecturas-almacenadas,['https://www.youtube.com/embed/lSf4iyVtlZM?feature=oembed&enablejsapi=1&origin=https://timingsense.com']
Conecta el USB al equipo en la ranura situada sobre la pantalla. · Haz clic en “No” en la ventana emergente. · Selecciona la tecla de menú. · Selecciona “Sesiones anteriores”. · Elige la carrera entre las que aparecen en el listado. · Haz clic en “Sí” en la ventana emergente,,False,TS2,Guardado y exportación de lecturas,Exportación de lecturas almacenadas,https://wiki.timingsense.com/hc/es/articles/10361408685725-Exportaci%C3%B3n-de-lecturas-almacenadas,['https://www.youtube.com/embed/lSf4iyVtlZM?feature=oembed&enablejsapi=1&origin=https://timingsense.com']
La sesión seleccionada se descargará en el USB en un archivo CSV.,,False,TS2,Guardado y exportación de lecturas,Exportación de lecturas almacenadas,https://wiki.timingsense.com/hc/es/articles/10361408685725-Exportaci%C3%B3n-de-lecturas-almacenadas,['https://www.youtube.com/embed/lSf4iyVtlZM?feature=oembed&enablejsapi=1&origin=https://timingsense.com']
1. Abre el dispositivo por los 4 tornillos laterales. 2 en cada lado.,https://wiki.timingsense.com/hc/article_attachments/21088397792669,False,TS2,Mantenimiento y reparaciones,Cómo instalar la SIM en el módulo GSM de tu dispositivo TS2,https://wiki.timingsense.com/hc/es/articles/20698997946269-C%C3%B3mo-instalar-la-SIM-en-el-m%C3%B3dulo-GSM-de-tu-dispositivo-TS2,[]
,https://wiki.timingsense.com/hc/article_attachments/21088397794077,False,TS2,Mantenimiento y reparaciones,Cómo instalar la SIM en el módulo GSM de tu dispositivo TS2,https://wiki.timingsense.com/hc/es/articles/20698997946269-C%C3%B3mo-instalar-la-SIM-en-el-m%C3%B3dulo-GSM-de-tu-dispositivo-TS2,[]
2. Extrae el dispositivo de su caja.,https://wiki.timingsense.com/hc/article_attachments/21088397797021,False,TS2,Mantenimiento y reparaciones,Cómo instalar la SIM en el módulo GSM de tu dispositivo TS2,https://wiki.timingsense.com/hc/es/articles/20698997946269-C%C3%B3mo-instalar-la-SIM-en-el-m%C3%B3dulo-GSM-de-tu-dispositivo-TS2,[]
"3. En el frontal debajo de la CPU, se encuentra el extensor en el que insertar la SIM.",https://wiki.timingsense.com/hc/article_attachments/21088397802269,False,TS2,Mantenimiento y reparaciones,Cómo instalar la SIM en el módulo GSM de tu dispositivo TS2,https://wiki.timingsense.com/hc/es/articles/20698997946269-C%C3%B3mo-instalar-la-SIM-en-el-m%C3%B3dulo-GSM-de-tu-dispositivo-TS2,[]
4. Inserta la SIM.,https://wiki.timingsense.com/hc/article_attachments/21088403119773,False,TS2,Mantenimiento y reparaciones,Cómo instalar la SIM en el módulo GSM de tu dispositivo TS2,https://wiki.timingsense.com/hc/es/articles/20698997946269-C%C3%B3mo-instalar-la-SIM-en-el-m%C3%B3dulo-GSM-de-tu-dispositivo-TS2,[]
En el siguienteartículopuedes aprender como funciona el GSM.,,False,TS2,Mantenimiento y reparaciones,Cómo instalar la SIM en el módulo GSM de tu dispositivo TS2,https://wiki.timingsense.com/hc/es/articles/20698997946269-C%C3%B3mo-instalar-la-SIM-en-el-m%C3%B3dulo-GSM-de-tu-dispositivo-TS2,[]
Los dispositivos de cronometraje tienen en su interior una CPU que se alimenta con una pila. La duración de la misma es de 6 años aproximadamente. Las pilas que usan nuestros dispositivos son del tipo CR2032 con un cable y un conector de dos pines para ponerlo en la CPU. Se pueden comprar online o en tiendas de electrónica.,https://timingsense.com/wp-content/uploads/2021/10/pila-cr2032-cable-y-conector-1024x398.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
"Cuando deja de funcionar, la CPU pierde la configuración de la BIOS, la pantalla del equipo no se enciende y el software del equipo no arranca. Si esto te ocurriera durante una carrera el lector no para pero las horas de lecturas serán erróneas.",,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
"No dejes que esto te ocurra. Si tu equipo de cronometraje tiene más de 4 años, te recomendamos que la reemplaces.",,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Este tipo de pila es la que utiliazan la mayoria de las CPU de los ordenadores personales en todo el mundo. En prácticamente cualquier tienda de informática estará disponible.,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Si haces una búsqueda en cualquier navegador (o en cualquier tienda online tipo amazon) de: CR2032 con conector de 2 pines. Podrás comprarla online. El conector es estándar y sólo tiene una posición correcta.,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Cambio de la pila de la CPU para un TSOne. · Cambio de la pila de la CPU para un TS2.,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
¿Como cambiar la pila en un TSOne?,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
"Desatornilla todos los anclajes del equipo. Déjalo boca abajo en una superficie plana. Te recomendamos que pongas algo blando para que no se dañe la pantalla. · Localiza la CPU del equipo. Justo encima esta el disipador de calor (1). · Desmonta el disipador de calor para poder acceder a la CPU. Tiene cuatro tornillos. · Ahora podrás ver dónde se encuentra la pila (2) y su conector (3). Desconecta la pila de su conector y quítala: tiene un pegamento muy resistente. · Conecta la nueva pila y pégala en su ubicación (4). A veces al comprar la pila viene incluida una espuma con adhesivo, si no es así utiliza un pegamento que resista al calor: la CPU puede alcanzar hasta los 70º C. · Vuelve a colocar el disipador y atorníllalo.",https://timingsense.com/wp-content/uploads/2021/10/cpu-tsone-paso-2-1-1024x447.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
,https://timingsense.com/wp-content/uploads/2021/10/cpu-tsone-paso-3-2-1024x447.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
,https://timingsense.com/wp-content/uploads/2021/10/cpu-tsone-paso-4-1024x447.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Cuando tengas reemplazada la pila has de configurar la BIOS del TSOne:,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Conecta una pantalla a la conexión VGA de la CPU. · Conecta un teclado en alguno de los puertos USB disponibles. · Enciende el TSOne. · Pulsa F2 o SUPR hasta entrar en la pantalla de la BIOS. · Usa las flechas del teclado para llegar a «Chipset» (4) en el menú superior y configura las siguientes opciones:IGFX – Boot Type → [LFP + EFP] (option is eighth).LCD Panel Type → [640×480 / LVDS / 18Bit]Enable LFP → [Int-LVDS] · IGFX – Boot Type → [LFP + EFP] (option is eighth). · LCD Panel Type → [640×480 / LVDS / 18Bit] · Enable LFP → [Int-LVDS] · Pulsa F4 para salvar y guardar.,https://timingsense.com/wp-content/uploads/2021/10/cpu-tsone-bios1-1024x447.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
,https://timingsense.com/wp-content/uploads/2021/10/cpu-tsone-bios4-1024x447.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
IGFX – Boot Type → [LFP + EFP] (option is eighth). · LCD Panel Type → [640×480 / LVDS / 18Bit] · Enable LFP → [Int-LVDS],,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
"Al terminar, el TSOne se reiniciará y si todo el proceso se ha hecho bien, arrancará el software del equipo. Eso sí, tendrá la hora errónea, por lo que lo primero que deberías hacer es sincronizarlo.",,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
¿Como cambiar la pila en un TS2?,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
"Desatornilla todos los anclajes del equipo. Déjalo boca abajo en una superficie plana. Te recomendamos que pongas algo blando para que no se dañe la pantalla. · Localiza la CPU del equipo. Justo encima esta el disipador de calor (1). · Si miras debajo, verás la pila de la CPU (2) y su conector (3). Desconecta la pila de su conector y quítala: tiene un pegamento muy resistente. · Conecta la nueva pila y pégala en su ubicación (4). A veces al comprar la pila viene incluida una espuma con adhesivo, si no es así utiliza un pegamento que resista al calor: la CPU puede alcanzar hasta los 70º C. · Vuelve a colocar el disipador y atorníllalo.",https://timingsense.com/wp-content/uploads/2021/10/pila-de-cpu-ts2-2-1024x548.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
,https://timingsense.com/wp-content/uploads/2021/10/cpu-ts2-paso-3-1024x497.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
,https://timingsense.com/wp-content/uploads/2021/10/cpu-ts2-paso-4-1024x497.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Cuando tengas reemplazada la pila has de configurar la BIOS del TS2:,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Conecta una pantalla a la conexión VGA de la CPU. · Conecta un teclado en alguno de los puertos USB disponibles. · Enciende el TS2. · Pulsa F2 o SUPR hasta entrar en la pantalla de la BIOS. · Usa las flechas del teclado para llegar a «Chipset» (4) en el menú superior y configura las siguientes opciones:North BrigdeIntel IGD configuration → LVDS 640X480 resolutionSouth BrigdeUSB ConfigurationOS Selection → Windows 7Pulsa ESC para volver al menú. · North BrigdeIntel IGD configuration → LVDS 640X480 resolution · Intel IGD configuration → LVDS 640X480 resolution · South BrigdeUSB ConfigurationOS Selection → Windows 7 · USB ConfigurationOS Selection → Windows 7 · OS Selection → Windows 7 · Pulsa ESC para volver al menú. · Usa las flechas del teclado para llegar a «Boot». Configura  → Quiet boot → enable · Pulsa F4 para guardar.,https://timingsense.com/wp-content/uploads/2021/10/cpu-ts2-bios-1024x447.png,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
North BrigdeIntel IGD configuration → LVDS 640X480 resolution · Intel IGD configuration → LVDS 640X480 resolution · South BrigdeUSB ConfigurationOS Selection → Windows 7 · USB ConfigurationOS Selection → Windows 7 · OS Selection → Windows 7 · Pulsa ESC para volver al menú.,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Intel IGD configuration → LVDS 640X480 resolution,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
USB ConfigurationOS Selection → Windows 7 · OS Selection → Windows 7,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
OS Selection → Windows 7,,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
"Al terminar, el TS2 se reiniciará y si todo el proceso se ha hecho bien, arrancará el software del equipo. Eso sí, tendrá la hora errónea, por lo que lo primero que deberías hacer es sincronizarlo.",,False,TS2,Mantenimiento y reparaciones,Cambio de pila de la CPU de TSOne y TS2,https://wiki.timingsense.com/hc/es/articles/10361529302045-Cambio-de-pila-de-la-CPU-de-TSOne-y-TS2,[]
Las pantallas de los equipos de timingsense pueden descalibrarse con el paso del tiempo. Si al tocar una zona de la pantalla parece que estás pulsando otra es porque no está bien calibrada. Es muy fácil detectarlo usando el teclado: pulsas una letra y aparece otra.,,False,TS2,Mantenimiento y reparaciones,Calibrado de la pantalla en equipos timingsense (TSOne o TS2),https://wiki.timingsense.com/hc/es/articles/10361456782749-Calibrado-de-la-pantalla-en-equipos-timingsense-TSOne-o-TS2,[]
"Para calibrar la pantalla es necesario un teclado conectado al equipo y si conectas un ratón, podrás ser más preciso:",,False,TS2,Mantenimiento y reparaciones,Calibrado de la pantalla en equipos timingsense (TSOne o TS2),https://wiki.timingsense.com/hc/es/articles/10361456782749-Calibrado-de-la-pantalla-en-equipos-timingsense-TSOne-o-TS2,[]
Limpia bien la pantalla. · Apagar el software timingsense con el comando %tskill% o bien sigue estos pasos:Pulsa ctrl+alt+suprAbre el administrador de tareasBusca tsfirmware y finaliza el programa · Pulsa ctrl+alt+supr · Abre el administrador de tareas · Busca tsfirmware y finaliza el programa · Pulsa en inicio. · Busca e inicia el programa egalaxtouch => configure utility. · Ve a la pestaña «herramientas». · Pulsa «calibración en 4 puntos». · Sigue los pasos para realizar la calibración y una vez acabado cierra el programa de calibrado. · Ve a inicio de nuevo –> carpeta inicio. · Ejecuta TSFirmware. · Comprueba el funcionamiento de la pantalla.,,False,TS2,Mantenimiento y reparaciones,Calibrado de la pantalla en equipos timingsense (TSOne o TS2),https://wiki.timingsense.com/hc/es/articles/10361456782749-Calibrado-de-la-pantalla-en-equipos-timingsense-TSOne-o-TS2,[]
Pulsa ctrl+alt+supr · Abre el administrador de tareas · Busca tsfirmware y finaliza el programa,,False,TS2,Mantenimiento y reparaciones,Calibrado de la pantalla en equipos timingsense (TSOne o TS2),https://wiki.timingsense.com/hc/es/articles/10361456782749-Calibrado-de-la-pantalla-en-equipos-timingsense-TSOne-o-TS2,[]
"Si al realizar el calibrado, la pulsaciones sobre la pantalla no son precisasponte en contacto con nosotros.",,False,TS2,Mantenimiento y reparaciones,Calibrado de la pantalla en equipos timingsense (TSOne o TS2),https://wiki.timingsense.com/hc/es/articles/10361456782749-Calibrado-de-la-pantalla-en-equipos-timingsense-TSOne-o-TS2,[]
Sigue siempre las siguientes indicaciones a la hora de pegar los chips desechables en los dorsales.,,False,Antenas y chips,Chips desechables,Pegado de chips en el dorsal,https://wiki.timingsense.com/hc/es/articles/10463526500125-Pegado-de-chips-en-el-dorsal,[]
"El chip debe colocarse siempre enverticalpor el reverso del dorsal. · Coloca el chip lo más centrado que puedas, como se muestra en la imagen. · Si el dorsal lo permite por el tamaño, puedes utilizar tres puntos de pegado (centro, derecha e izquierda) para optimizar el almacenamiento de dorsales. No dejes demasiado espacio en el lateral.",https://timingsense.com/wp-content/uploads/2018/09/pegado-de-chips-en-el-dorsal-centrado.jpg,False,Antenas y chips,Chips desechables,Pegado de chips en el dorsal,https://wiki.timingsense.com/hc/es/articles/10463526500125-Pegado-de-chips-en-el-dorsal,[]
,https://timingsense.com/wp-content/uploads/2018/09/pegado-de-chips-en-el-dorsal-laterales.jpg,False,Antenas y chips,Chips desechables,Pegado de chips en el dorsal,https://wiki.timingsense.com/hc/es/articles/10463526500125-Pegado-de-chips-en-el-dorsal,[]
❗❗No dobles ni despegues el chip una vez pegado.,,False,Antenas y chips,Chips desechables,Pegado de chips en el dorsal,https://wiki.timingsense.com/hc/es/articles/10463526500125-Pegado-de-chips-en-el-dorsal,[]
"El chip desechable para pruebas de ciclismo se puede colocar pegado sobre una placa que después se puede colocar en el manillar o en la tija, normalmente fijada con bridas.",,False,Antenas y chips,Chips desechables,Pegado de chips para ciclismo,https://wiki.timingsense.com/hc/es/articles/10463522114077-Pegado-de-chips-para-ciclismo,[]
"Si la placa está colocada en el manillar, deberás pegar el chip en posiciónvertical. · Si la placa está colocada en la tija debajo del sillín, deberás pegar el chip en posiciónhorizontal.",,False,Antenas y chips,Chips desechables,Pegado de chips para ciclismo,https://wiki.timingsense.com/hc/es/articles/10463522114077-Pegado-de-chips-para-ciclismo,[]
El chip reutilizable Clip se puede poner y quitar sin necesidad de desatar los cordones de la zapatilla. Los atletas deben colocárselo siguiendo las siguientes indicaciones.,,False,Antenas y chips,Clip,Colocación del chip Clip,https://wiki.timingsense.com/hc/es/articles/10463566529949-Colocaci%C3%B3n-del-chip-Clip,[]
Levanta la pestaña del Clip. · Ábrelo ligeramente y pasa la pestaña por debajo de los cordones de la zapatilla. · Presiona el Clip para cerrar la pestaña de nuevo.,,False,Antenas y chips,Clip,Colocación del chip Clip,https://wiki.timingsense.com/hc/es/articles/10463566529949-Colocaci%C3%B3n-del-chip-Clip,[]
"Tal y como se muestra en la imagen, el adhesivo con el número debe quedar hacia arriba.",https://timingsense.com/wp-content/uploads/2018/09/clip-chip.gif,False,Antenas y chips,Clip,Colocación del chip Clip,https://wiki.timingsense.com/hc/es/articles/10463566529949-Colocaci%C3%B3n-del-chip-Clip,[]
"Para el correcto cronometraje utilizando el chip Multisport, asegúrate de que los atletas se lo colocan siguiendo estas indicaciones.",,False,Antenas y chips,Multisport,Colocación del chip Multisport,https://wiki.timingsense.com/hc/es/articles/10463624771741-Colocaci%C3%B3n-del-chip-Multisport,[]
"El velcro con el chip debe colocarse a 1 o 2 centímetros por encima del tobillo. · El velcro debe rodear la pierna lo más cerca posible del pie y nunca por encima de la rodilla. · El chip siempre debe colocarse en posición vertical, tal y como viene fijado en la cinta de neopreno.",,False,Antenas y chips,Multisport,Colocación del chip Multisport,https://wiki.timingsense.com/hc/es/articles/10463624771741-Colocaci%C3%B3n-del-chip-Multisport,[]
"💡El Multisport también se puede colocar en la muñeca para competiciones de aguas abiertas en las que la meta esté colocada por encima de los nadadores y estos tengan que tocarla con la mano al pasar. En estos casos, deberán tocar la meta con la mano en cuya muñeca lleven el chip.",https://timingsense.com/wp-content/uploads/2018/09/edf-aqua-challenge-paris.jpg,False,Antenas y chips,Multisport,Colocación del chip Multisport,https://wiki.timingsense.com/hc/es/articles/10463624771741-Colocaci%C3%B3n-del-chip-Multisport,[]
Bowie Card es una tarjeta de campo para comprobar la potencia UHF de las antenas. Utilízala antes del inicio de la carrera para comprobar que la potencia de las antenas es correcta.,,False,Antenas y chips,Antenas,Comprobación de la potencia de las antenas con Bowie Card,https://wiki.timingsense.com/hc/es/articles/10463604221085-Comprobaci%C3%B3n-de-la-potencia-de-las-antenas-con-Bowie-Card,[]
"Sujeta la tarjeta situando el dedo pulgar sobre la huella dactilar de la tarjeta. · Colócala a un metro de altura del centro de la antena, en paralelo a la dirección de carrera. · Empieza a bajarla hacia el suelo, siempre en perpendicular al pasacables, y fíjate en la distancia a la que se enciende el LED. · Realiza el mismo proceso con las antenas contiguas del punto de control. La distancia a la que se enciende el LED debe ser similar en todas ellas.",https://timingsense.com/wp-content/uploads/2018/09/bowie-card-antenas.gif,False,Antenas y chips,Antenas,Comprobación de la potencia de las antenas con Bowie Card,https://wiki.timingsense.com/hc/es/articles/10463604221085-Comprobaci%C3%B3n-de-la-potencia-de-las-antenas-con-Bowie-Card,[]
"💡Cuanto mayor sea la extensión del cable que conecta la antena mayor será la pérdida y menos brillará el LED. Por ejemplo, la primera antena de un punto de control, conectada al cable más corto, emite con el doble de potencia que la sexta antena de ese mismo punto de control, conectada con un cable mucho más largo.",,False,Antenas y chips,Antenas,Comprobación de la potencia de las antenas con Bowie Card,https://wiki.timingsense.com/hc/es/articles/10463604221085-Comprobaci%C3%B3n-de-la-potencia-de-las-antenas-con-Bowie-Card,[]
"Una vez hayas encajado los pasacables en el punto de control deberás conectar las antenas al equipo. Los juegos de cables tienen un cable de cada longitud, en función de la cercanía al equipo.",,False,Antenas y chips,Antenas,Conexión de las antenas al equipo,https://wiki.timingsense.com/hc/es/articles/10463668080797-Conexi%C3%B3n-de-las-antenas-al-equipo,[]
Levanta la tapa de los pasacables y conecta los cables a las antenas por orden de longitud.,,False,Antenas y chips,Antenas,Conexión de las antenas al equipo,https://wiki.timingsense.com/hc/es/articles/10463668080797-Conexi%C3%B3n-de-las-antenas-al-equipo,[]
"💡Los conectores son de tipo bayoneta. Deben quedar perfectamente fijados girándolos hasta hacer tope, pero sin forzarlos. Para desconectarlos deberás ejercer una ligera presión.",,False,Antenas y chips,Antenas,Conexión de las antenas al equipo,https://wiki.timingsense.com/hc/es/articles/10463668080797-Conexi%C3%B3n-de-las-antenas-al-equipo,[]
Asegúrate de encajar los cables en sus guías correspondientes. Esto evitará que sufran en caso de tirones bruscos. Los cables deben quedar en ángulo de 90° con respecto a su salida de la antena.,,False,Antenas y chips,Antenas,Conexión de las antenas al equipo,https://wiki.timingsense.com/hc/es/articles/10463668080797-Conexi%C3%B3n-de-las-antenas-al-equipo,[]
❗❗Asegúrate de cerrar bien la tapa de los pasacables después de conectar la las antenas a los equipos.,,False,Antenas y chips,Antenas,Conexión de las antenas al equipo,https://wiki.timingsense.com/hc/es/articles/10463668080797-Conexi%C3%B3n-de-las-antenas-al-equipo,[]
"Coloca los cables salientes de los pasacables lo más rectos posible, evitando doblarlos (ángulos inferiores a 90°). Si la longitud de los cables sobrantes es muy grande puedes enrollarlos formando un círculo bastante abierto.",,False,Antenas y chips,Antenas,Conexión de las antenas al equipo,https://wiki.timingsense.com/hc/es/articles/10463668080797-Conexi%C3%B3n-de-las-antenas-al-equipo,[]
"❗❗Intenta siempre utilizar los cables más cortos, ya que cuanto mayor sea la extensión del cable que conecta la antena mayor será la pérdida. Por ejemplo, si montas un punto de cronometraje de tres metros, con tres pasacables, dentro del juego de cuatro cables utiliza el más corto para la primera antena, el segundo más corto para la segunda antena y así sucesivamente, dejando sin utilizar el cable de mayor longitud.",,False,Antenas y chips,Antenas,Conexión de las antenas al equipo,https://wiki.timingsense.com/hc/es/articles/10463668080797-Conexi%C3%B3n-de-las-antenas-al-equipo,[]
"En los equipos de cuatro puertos puedes conectar lasantenas a los puertos UHF del equipo en cualquier orden. En los equipos de ocho puertos es muy importante que las primeras cuatro antenas se conecten de forma consecutiva en los puertos UHF del equipo. Haz lo mismo al conectar las últimas cuatro antenas, tal y como se ve en la imagen.",https://timingsense.com/wp-content/uploads/2018/09/conexion-de-antenas-equipo-de-8-puertos.png,False,Antenas y chips,Antenas,Conexión de las antenas al equipo,https://wiki.timingsense.com/hc/es/articles/10463668080797-Conexi%C3%B3n-de-las-antenas-al-equipo,[]
"Las antenas laterales están compuestas por un trípode y por una antena. Para montarla, abre el trípode y ajusta su altura para que esté, aproximadamente, a la altura por la que pasará el chip que debe leer.",,False,Antenas y chips,Antenas,Montaje de antenas laterales,https://wiki.timingsense.com/hc/es/articles/10463670833181-Montaje-de-antenas-laterales,[]
"Después, encaja la antena al trípode utilizando el aro superior de la misma y después sujeta la parte inferior de la antena utilizando la goma elástica.",,False,Antenas y chips,Antenas,Montaje de antenas laterales,https://wiki.timingsense.com/hc/es/articles/10463670833181-Montaje-de-antenas-laterales,[]
"❗❗Si utilizas antenas laterales en triatlones o travesías a nado coloca las antenas alejadas del agua para garantizar un funcionamiento óptimo. Te recomendamos que coloques el punto de control a un mínimo de 5 metros de distancia del agua, dejando siempre la máxima distancia que sea posible.",,False,Antenas y chips,Antenas,Montaje de antenas laterales,https://wiki.timingsense.com/hc/es/articles/10463670833181-Montaje-de-antenas-laterales,[]
La primera vez que utilices la App de TSPortable en un teléfono móvil deberás validar tu licencia.,,False,TSPortable,Primeros pasos,Validación de licencia en la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/9735990330141-Validaci%C3%B3n-de-licencia-en-la-App-de-TSPortable,[]
Haz clic en “Escanear”. · Enfoca con la cámara al código QR que te hemos enviado por correo electrónico.,https://timingsense.com/wp-content/uploads/2018/09/41.png,False,TSPortable,Primeros pasos,Validación de licencia en la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/9735990330141-Validaci%C3%B3n-de-licencia-en-la-App-de-TSPortable,[]
💡Cada licencia es única y no debes introducirla en varios teléfonos al mismo tiempo. Si introduces la licencia en otro teléfono el primero quedará invalidado.,,False,TSPortable,Primeros pasos,Validación de licencia en la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/9735990330141-Validaci%C3%B3n-de-licencia-en-la-App-de-TSPortable,[]
El sistema de cronometraje TSPortable está compuesto por tres elementos:,,False,TSPortable,Primeros pasos,Elementos de TSPortable,https://wiki.timingsense.com/hc/es/articles/9736012226845-Elementos-de-TSPortable,[]
"Pistola RFID:contiene un lector que permite la lectura de los chips. · Teléfono móvil:debe tener la aplicación TSPortable instalada. · App TSPortable:permite establecer conexión entre el teléfono móvil y la pistola RFID para poder almacenar las lecturas en el móvil o enviarlas a TSCloud cuando hay conexión a internet, entre otras acciones.",,False,TSPortable,Primeros pasos,Elementos de TSPortable,https://wiki.timingsense.com/hc/es/articles/9736012226845-Elementos-de-TSPortable,[]
"Aunque puedes descargar y utilizar la App desde cualquier dispositivo Android, siempre recomendamos que utilices teléfonos que lleven la última versión de Android o la anterior.",,False,TSPortable,Primeros pasos,Elementos de TSPortable,https://wiki.timingsense.com/hc/es/articles/9736012226845-Elementos-de-TSPortable,[]
